Username,Text,language,retweet_count,Time,location
AskFarhad,#BREAKING: Anti-regime protests just started in several parts of #Tehran. This video shows protesters in Tehran's Grand Bazaar area. People are protesting against #Iran's Islamic Regime over many reasons such as sudden increase of prices of goods.  #MahsaAmini #IranRevolution https://t.co/0i748ZKaYs,en,19,2022-12-31 17:04:36+00:00,Canada
MetiDash,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:04:36+00:00,
greenland990,"While the world is getting ready to celebrate the New Year, innocent Iranian youths are being killed by the mullahs' regime in the streets. #BurhanEliasi was killed today in #Javanrud    #iran   @UN_HRC   @EUCouncil   @dwnews   @GermanyDiplo   @VP https://t.co/fHUnttvDRF",en,2887,2022-12-31 17:04:35+00:00,
MullahsMustGo,"This is up to her true beliefs being pro fascism, at this time #Iran|ian illegitimate fascist Mullah Khamenei regime, or not! that has brought death &amp; distraction to region &amp; abroad!  She is obligated to take the side of #Iranian_people &amp; their legitimate resistance! .@n_roettgen https://t.co/zAvXdSovcs",en,1,2022-12-31 17:04:34+00:00,United States
LuffyIRAN,"Funeral in Javanrood, Kermanshah province today for Borhan Eliasi, 22, who was shot and killed at a protest.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/RquPBPYYsH",en,24,2022-12-31 17:04:34+00:00,کص مادر عرزشی 
GolehIran,"#AylarHaghi was a medical student at the University of Tabriz. She was murdered during the crackdown on protesters in Tabriz, NW #Iran, on Day 63 of the Iran uprising on November 16.  #IranRevolution   https://t.co/jrojbWdNQE",en,26,2022-12-31 17:04:33+00:00,
yaghobbadri,"December 31 - Semirom, central #Iran   Protesters outside the local governor's office were chanting: ""Death to Khamenei!""  #IranRevolution2022   https://t.co/UFvrqdmpsI",en,8,2022-12-31 17:04:32+00:00,"Stockholm, Sverige"
omtiz,The turban flicking operations in #Iran targeting mullahs have advanced to a higher level. This novel technique involves flicking the mullah’s turban with simultaneous placement of a noose around his neck.   #IranRevoIution2022   https://t.co/qo0m8UhYKv,en,36,2022-12-31 17:04:31+00:00,Planet Earth
LuffyIRAN,"Islamic Republic forces fired shots and tear gas today at a protest in Javanrood, Kermanshah province, after a mourning gathering for 7 people who were killed by Islamic Republic forces 40 days ago.   #MahsaAmini #IranRevolution #Iran  #مهسا_امینی  #جوانرود https://t.co/Q8i20NZ23t",en,10,2022-12-31 17:04:31+00:00,کص مادر عرزشی 
GolehIran,#Iran’s Uprising and its Perspectives: Exclusive Q&amp;A with NCRI Foreign Affairs Chair Mohammad Mohaddessin  #IranRevolution   https://t.co/mxkAcpiU84,en,23,2022-12-31 17:04:30+00:00,
wlfriran,"There was a huge campaign a few wks ago in #Iran to have Raisi’s @instagram banned, but he’s since been verified. President of one of the most anti-internet countries in the 🌍 who deprives #Iranians of net access/social networks now has a blue check mark?  @Meta? #IranRevolution https://t.co/JlwaXkW7ZC",en,618,2022-12-31 17:04:29+00:00,
yaghobbadri,"December 31 - Javanrud, western #Iran  Locals took control over a branch of a Bank Sepah (associated to the IRGC).  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/6nNDdxzfHO",en,7,2022-12-31 17:04:28+00:00,"Stockholm, Sverige"
GolehIran,Across the country #Iran’s mourning gatherings evolve into anti-regime protests  #IranRevolution   https://t.co/TmAUeHChEA,en,21,2022-12-31 17:04:28+00:00,
Seirenpeisinoe,Buitenproportionele repressie #Iran: een dieptepunt van 2022.     I will be godfather of #Mohammad_Ghobadlou     Sentenced to death in a sham trial.     His death penalty confirmed last week.     Mohammad is only 22 years old. His life is extremely in danger.     #StopExecutionInIran https://t.co/gq41qeQF6X,en,777,2022-12-31 17:04:27+00:00,
GolehIran,"Mehrdad Malek, 17, killed by #Iran’s security forces    It is high time to hold the mullahs' regime accountable for its ongoing crimes against the Iranian people.    #IranRevolution   https://t.co/qtvmbefb5G",en,28,2022-12-31 17:04:25+00:00,
yaghobbadri,"December 31 - Semirom, central #Iran  Footage of regime security forces dispatched to attack local protesters earlier today.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/nQws8ihLX3",en,8,2022-12-31 17:04:25+00:00,"Stockholm, Sverige"
